0.774766972319533,0.888344561761438,0.818859778476569,0.815304253995419
0.716391630976432,0.638935795119323,0.677089013656223,0.660106011296538
0.485936820366866,0.56036221357596,0.583300096086168,0.561855593583217
0.757707855607441,0.984372966324445,0.935130495096834,0.888496673516541
0.745477622106167,0.779389787959129,0.856673160196321,0.925195258533269
0.627506160015309,0.768831393513816,0.749871583605515,0.572095319545285
0.815969122709154,0.711364240435896,0.825072165241024,0.791942897770605
0.639421371245529,0.669482101851584,0.669913941631724,0.79880579534353
1.19891433069505,1.00798193645169,1.08507000273023,1.02920684376392
0.578241897189582,0.784058097578838,0.731018544728674,0.711674017709932
0.743413322994214,0.730805853172205,0.766247653331569,0.764021766189373
0.923906745256803,0.865117173132724,0.923793698151712,0.797874671865308
0.445626278255925,0.572030170518325,0.644425251338544,0.546123025571554
0.721533614159004,0.759712858954784,0.718348747091901,0.739695174114604
0.796446511195973,0.755461420537904,0.810459771586967,0.967870504304301
0.62373392606775,0.700714352195738,0.797316403754441,0.864611184922978
