Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,84.9989789328,19,Soziologie,"{'s': 'm', 'l': 'f'}{'s': 'town', 'l': ['m', 'f']}",weiblich,320
