Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,85.0068512832,23,Rechtswissenschaft,"{'s': 'm', 'l': 'f'}{'s': ['m', 'f'], 'l': 'town'}",weiblich,4
