PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
m,21,4,verb,town,positiv,1,1297.5344631789767,Rostock,town,bauen,town
m,14,17,adjektiv,m,neutral,1,629.0838640106813,Manfred,m,groß,"['m', 'f']"
f,14,27,definition,town,NA,0,444.012856382642,Potsdam,town,Frau,"['m', 'f']"
m,12,29,definition,town,NA,1,774.7543333020985,Bonn,town,Bruder,town
f,15,18,substantiv,m,negativ,1,623.201272787469,Markus,m,Mode,"['m', 'f']"
m,16,9,substantiv,m,neutral,1,751.1250731587324,Norbert,m,Skat,"['m', 'f']"
m,15,30,definition,m,NA,1,577.0102066044274,Markus,m,König,"['m', 'f']"
f,7,27,definition,m,NA,1,641.8424688054074,Georg,m,Frau,"['m', 'f']"
m,7,28,definition,m,NA,1,554.107016394596,Georg,m,Vater,"['m', 'f']"
m,0,0,substantiv,m,positiv,1,673.7392601573902,Achim,m,Computer,"['m', 'f']"
m,29,11,substantiv,f,neutral,1,628.8014258794874,Anna,f,Auto,"['m', 'f']"
m,25,23,verb,town,negativ,0,615.4013987811595,Aachen,town,boxen,"['m', 'f']"
f,3,11,substantiv,f,neutral,1,801.1291937941678,Birgit,f,Diät,"['m', 'f']"
m,29,26,adjektiv,town,negativ,1,892.4556053910919,Ulm,town,brutal,town
m,10,16,adjektiv,m,neutral,1,811.4838617757414,Horst,m,sachlich,"['m', 'f']"
f,0,0,substantiv,town,positiv,1,922.296269497906,Dortmund,town,Ballett,town
f,0,14,verb,m,neutral,1,1192.8205959137586,Achim,m,nähen,"['m', 'f']"
m,28,1,substantiv,m,positiv,1,755.2619117792574,Florian,m,Sport,"['m', 'f']"
f,30,30,definition,f,NA,1,862.4305603086668,Franziska,f,Königin,"['m', 'f']"
f,21,9,substantiv,f,neutral,1,566.7499640317146,Tanja,f,Haushalt,"['m', 'f']"
f,9,13,verb,town,neutral,0,471.43673288076116,Koblenz,town,kochen,"['m', 'f']"
f,22,29,definition,m,NA,1,704.6862101187799,Wolfgang,m,Schwester,"['m', 'f']"
