RT,TargetWord,TargetGender,RequiredResponse,PrimeWord,Response,Accuracy
984.6405059861354,Felix,m,m,gehen,m,1
618.1665546878321,Norbert,m,m,Haus,m,1
507.07813423207426,Sebastian,m,m,Korb,m,1
439.3888050017267,Anke,f,f,Schiff,f,1
520.3756343333907,Anne,f,f,stark,f,1
550.3115619443406,Petra,f,f,lesen,f,1
556.6950548184195,Sven,m,m,aktiv,m,1
707.5835057248696,Johanna,f,f,Papier,f,1
