PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
m,21,11,substantiv,f,neutral,1,845.9396375797041,Tanja,f,Auto,"['m', 'f']"
f,23,21,verb,town,negativ,1,476.2574573026086,Berlin,town,spülen,town
m,15,1,substantiv,town,positiv,1,498.59632998027337,Cottbus,town,Sport,town
m,13,24,adjektiv,town,negativ,0,419.470072313743,Magdeburg,town,aggressiv,"['m', 'f']"
f,15,11,substantiv,town,neutral,1,656.7429659355639,Potsdam,town,Diät,town
f,29,29,definition,f,NA,1,490.87747185740227,Anna,f,Schwester,"['m', 'f']"
m,28,0,substantiv,m,positiv,1,532.7353057441542,Florian,m,Computer,"['m', 'f']"
f,12,7,adjektiv,town,positiv,1,527.5391146080892,Wuppertal,town,fürsorglich,town
f,3,2,substantiv,m,positiv,1,522.3367774394774,Dieter,m,Familie,"['m', 'f']"
f,10,21,verb,town,negativ,1,435.10110921920386,Braunschweig,town,spülen,town
m,4,16,adjektiv,m,neutral,1,508.4174105927559,Daniel,m,sachlich,"['m', 'f']"
f,19,25,adjektiv,town,negativ,1,557.9896327606093,Leipzig,town,hysterisch,town
m,9,1,substantiv,f,positiv,1,513.6323191914016,Julia,f,Sport,"['m', 'f']"
m,3,2,substantiv,town,positiv,1,672.5639711191889,Krefeld,town,Muskeln,town
m,18,16,adjektiv,town,neutral,1,823.0724854695382,Kassel,town,sachlich,town
f,14,16,adjektiv,m,neutral,1,617.4795958702362,Manfred,m,emotional,"['m', 'f']"
f,13,17,adjektiv,town,neutral,1,686.17463951432,Rostock,town,häuslich,town
m,11,8,adjektiv,town,positiv,1,637.3927412562352,Rudolstadt,town,stark,town
m,3,3,verb,f,positiv,1,510.6584775437568,Birgit,f,reparieren,"['m', 'f']"
f,11,30,definition,m,NA,0,482.1596040837903,Jens,m,Königin,town
f,2,30,definition,town,NA,1,617.7768403524624,Aachen,town,Königin,town
f,26,3,verb,f,positiv,1,498.9036316067086,Nina,f,tanzen,"['m', 'f']"
f,18,13,verb,town,neutral,1,560.225391774793,Göttingen,town,kochen,town
m,12,26,adjektiv,town,negativ,1,578.3796543973949,Dortmund,town,brutal,town
