Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,84.9878793778,23,Informatik,"{'s': 'f', 'l': 'm'}{'s': 'town', 'l': ['m', 'f']}",weiblich,6
