Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,84.9971624436,49,kein student,"{'s': 'f', 'l': 'm'}{'s': 'town', 'l': ['m', 'f']}",weiblich,30
