Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Response Priming,Semantic Priming,85.0040251435,19,Bio/ Deutsch,"{'s': 'f', 'l': 'm'}{'s': ['m', 'f'], 'l': 'town'}",weiblich,177
