Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Response Priming,Semantic Priming,85.0036214246,19,DaF,"{'s': 'f', 'l': 'm'}{'s': ['m', 'f'], 'l': 'town'}",weiblich,9
