RT,TargetWord,TargetGender,RequiredResponse,PrimeWord,Response,Accuracy
1793.7830087343514,Petra,f,f,lesen,f,1
803.0959242026654,Anne,f,f,stark,f,1
628.7293496799151,Norbert,m,m,Haus,m,1
693.4068436072209,Sven,m,m,aktiv,m,1
812.4767253938643,Felix,m,m,gehen,m,1
565.1318812865895,Sebastian,m,m,Korb,m,1
515.5012718096827,Anke,f,f,Schiff,f,1
760.3080838486562,Johanna,f,f,Papier,f,1
