PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
f,19,5,verb,town,positiv,1,608.1091311884848,Mainz,town,backen,town
f,2,0,substantiv,f,positiv,1,493.1978785012916,Anja,f,Ballett,"['m', 'f']"
f,11,15,adjektiv,m,neutral,1,484.12912814330866,Jens,m,sensibel,"['m', 'f']"
f,29,12,verb,m,neutral,1,518.1566372262978,Thorsten,m,schminken,"['m', 'f']"
m,18,3,verb,f,positiv,1,532.4176676085699,Sandra,f,reparieren,"['m', 'f']"
m,28,14,verb,m,neutral,1,519.3171199132394,Florian,m,rechnen,"['m', 'f']"
f,22,11,substantiv,f,neutral,1,533.6208931581723,Ulrike,f,Diät,"['m', 'f']"
m,20,29,definition,f,NA,1,598.6473141139186,Susanne,f,Bruder,"['m', 'f']"
m,0,7,adjektiv,m,positiv,1,718.0689165802505,Achim,m,mutig,"['m', 'f']"
f,16,17,adjektiv,town,neutral,1,501.15363824170345,Magdeburg,town,häuslich,town
f,16,12,verb,town,neutral,1,554.6213275709988,Halle,town,schminken,town
m,24,26,adjektiv,town,negativ,1,471.1137868081323,Dresden,town,brutal,town
m,10,16,adjektiv,town,neutral,1,391.8620942047255,Hamburg,town,sachlich,town
f,0,29,definition,town,NA,1,488.7238461870993,Bremen,town,Schwester,town
m,16,20,substantiv,f,negativ,1,585.1215727137742,Renate,f,Schweiss,"['m', 'f']"
m,14,9,substantiv,m,neutral,1,509.39099801792054,Manfred,m,Skat,"['m', 'f']"
m,30,12,verb,town,neutral,1,535.4599537091644,Göttingen,town,kämpfen,town
f,24,4,verb,f,positiv,1,709.8731822061382,Hanna,f,pflegen,"['m', 'f']"
m,15,17,adjektiv,m,neutral,1,457.78835019530106,Markus,m,groß,"['m', 'f']"
m,19,25,adjektiv,m,negativ,1,452.78184797234644,Thomas,m,grob,"['m', 'f']"
m,12,29,definition,town,NA,1,522.0451202596905,Würzburg,town,Bruder,town
m,25,15,adjektiv,f,neutral,1,489.48232247391843,Linda,f,dominant,"['m', 'f']"
m,16,30,definition,town,NA,1,554.684464086904,Magdeburg,town,König,town
f,8,29,definition,m,NA,1,611.8238491204693,Hans,m,Schwester,"['m', 'f']"
f,7,21,verb,town,negativ,1,688.2288112036576,Weimar,town,spülen,town
m,29,15,adjektiv,town,neutral,1,725.3754317937364,Wolfsburg,town,dominant,town
f,5,13,verb,town,neutral,1,727.1723082124026,Fulda,town,kochen,town
f,19,3,verb,m,positiv,1,642.8926022721271,Thomas,m,tanzen,"['m', 'f']"
f,13,20,substantiv,m,negativ,1,523.9311141500593,Klaus,m,Handtasche,"['m', 'f']"
f,11,1,substantiv,town,positiv,1,772.6090885853409,Berlin,town,Blumen,town
f,7,7,adjektiv,town,positiv,1,555.5085911757942,Wiesbaden,town,fürsorglich,town
m,6,4,verb,town,positiv,1,675.105914299138,Wuppertal,town,bauen,town
m,19,6,adjektiv,f,positiv,1,536.4486268506425,Silke,f,tapfer,"['m', 'f']"
m,24,29,definition,town,NA,1,726.4744541555501,Bielefeld,town,Bruder,town
f,22,30,definition,town,NA,1,572.0338758138723,Ahlen,town,Königin,town
f,24,1,substantiv,m,positiv,1,554.9046037974676,Ingo,m,Blumen,"['m', 'f']"
m,24,21,verb,m,negativ,1,721.3978312885274,Ingo,m,saufen,"['m', 'f']"
f,8,23,verb,f,negativ,0,660.7130235826162,Heike,f,bügeln,town
f,0,16,adjektiv,town,neutral,1,596.3076312772273,Minden,town,emotional,town
m,8,25,adjektiv,town,negativ,1,571.3268027080858,Frankfurt,town,grob,town
f,5,2,substantiv,town,positiv,1,507.2633533033013,Regensburg,town,Familie,town
m,30,0,substantiv,town,positiv,1,611.4520141526327,Kiel,town,Computer,town
m,25,30,definition,town,NA,1,984.7829821947016,Passau,town,König,town
m,5,17,adjektiv,town,neutral,1,602.8065019436326,Regensburg,town,groß,town
f,23,24,adjektiv,f,negativ,1,737.801033371511,Kerstin,f,geschwätzig,"['m', 'f']"
f,22,22,verb,m,negativ,1,665.326738454155,Wolfgang,m,putzen,"['m', 'f']"
m,2,13,verb,town,neutral,1,804.0826417882272,Aachen,town,rasieren,town
m,22,12,verb,f,neutral,0,692.2706656852142,Ulrike,f,kämpfen,town
f,25,10,substantiv,m,neutral,1,951.9919431099879,Kurt,m,Tratsch,"['m', 'f']"
m,19,10,substantiv,town,neutral,1,655.948172183912,Cottbus,town,Stammtisch,town
f,9,21,verb,town,negativ,1,556.490838919558,Nürnberg,town,spülen,town
f,0,29,definition,f,NA,1,816.746262443985,Annette,f,Schwester,"['m', 'f']"
m,30,17,adjektiv,f,neutral,1,818.1481165902369,Franziska,f,groß,"['m', 'f']"
f,12,9,substantiv,f,neutral,1,616.5272401939319,Katja,f,Haushalt,"['m', 'f']"
f,21,27,definition,town,NA,1,849.154291956097,Duisburg,town,Frau,town
f,11,18,substantiv,f,negativ,1,1096.5427170212934,Karin,f,Mode,"['m', 'f']"
m,11,2,substantiv,f,positiv,1,581.2157690432969,Karin,f,Muskeln,"['m', 'f']"
m,25,28,definition,town,NA,1,536.7204491074062,Gladbach,town,Vater,town
