Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Response Priming,Semantic Priming,84.995346032,25,erziehungswiss.,"{'s': 'm', 'l': 'f'}{'s': ['m', 'f'], 'l': 'town'}",maennlich,235
