Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,84.9997862862,31,Lehramt,"{'s': 'f', 'l': 'm'}{'s': ['m', 'f'], 'l': 'town'}",maennlich,202
