PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
f,30,8,adjektiv,m,positiv,1,632.2068866293193,Alexander,m,zärtlich,m
m,3,25,adjektiv,f,negativ,1,611.022350606163,Birgit,f,grob,f
f,14,30,definition,f,NA,1,554.7671561607785,Monika,f,Königin,f
m,24,26,adjektiv,m,negativ,1,557.3278168035358,Ingo,m,brutal,m
f,15,21,verb,f,negativ,1,450.44747307247235,Petra,f,spülen,f
m,22,18,substantiv,f,negativ,1,465.1219638249131,Ulrike,f,Bierbauch,f
f,13,26,adjektiv,f,negativ,1,468.0318308610367,Kerstin,f,zickig,f
f,6,30,definition,m,NA,1,486.5702205170237,Fritz,m,Königin,m
m,22,2,substantiv,m,positiv,1,544.0398151163208,Wolfgang,m,Muskeln,m
f,30,13,verb,f,neutral,1,495.8440248688021,Franziska,f,kochen,f
f,8,11,substantiv,f,neutral,1,557.2118802811019,Heike,f,Diät,f
f,8,10,substantiv,m,neutral,1,465.970954408931,Hans,m,Tratsch,m
f,7,17,adjektiv,f,neutral,1,453.2645908907398,Helga,f,häuslich,f
m,23,17,adjektiv,m,neutral,1,421.2007392002306,Hannes,m,groß,m
f,9,17,adjektiv,m,neutral,1,646.7523106985027,Helmut,m,häuslich,m
f,19,23,verb,m,negativ,1,469.12079607864143,Thomas,m,bügeln,m
m,16,6,adjektiv,m,positiv,1,460.2498362219194,Norbert,m,tapfer,m
m,27,9,substantiv,f,neutral,1,478.79828302211536,Katharina,f,Skat,f
f,13,9,substantiv,m,neutral,1,563.6811382451015,Klaus,m,Haushalt,m
m,8,30,definition,f,NA,1,523.203647390801,Heike,f,König,f
f,0,15,adjektiv,m,neutral,1,592.2797450516555,Achim,m,sensibel,m
m,30,9,substantiv,m,neutral,1,481.38967382737974,Alexander,m,Skat,m
f,29,28,definition,m,NA,1,413.88193192142353,Thorsten,m,Mutter,m
f,1,6,adjektiv,m,positiv,1,432.60693747379264,Albert,m,einfühlsam,m
m,26,11,substantiv,f,neutral,1,470.79419311694437,Nina,f,Auto,f
f,3,0,substantiv,f,positiv,1,524.4295015145326,Birgit,f,Ballett,f
f,14,29,definition,m,NA,1,499.7772063211414,Manfred,m,Schwester,m
f,15,13,verb,m,neutral,1,524.7152920273948,Markus,m,kochen,m
f,29,12,verb,f,neutral,1,411.43636970627995,Anna,f,schminken,f
f,4,4,verb,m,positiv,1,477.043311370835,Daniel,m,pflegen,m
m,4,8,adjektiv,f,positiv,1,499.4243681808257,Claudia,f,stark,f
m,15,5,verb,f,positiv,1,513.8831890644724,Petra,f,beschützen,f
f,11,27,definition,f,NA,1,532.2349628236225,Karin,f,Frau,f
m,5,16,adjektiv,m,neutral,1,448.9551046294764,Frank,m,sachlich,m
m,10,19,substantiv,f,negativ,0,432.3876358585039,Daniela,f,Glatze,m
f,22,24,adjektiv,f,negativ,1,454.9156387192852,Ulrike,f,geschwätzig,f
f,25,20,substantiv,f,negativ,1,453.9495941521636,Linda,f,Handtasche,f
m,1,23,verb,m,negativ,1,515.831481375244,Albert,m,boxen,m
f,26,19,substantiv,f,negativ,1,424.6148602683206,Nina,f,Küche,f
f,0,4,verb,f,positiv,1,634.5412615287387,Annette,f,pflegen,f
f,17,23,verb,f,negativ,1,507.85169623532056,Sabine,f,bügeln,f
f,16,7,adjektiv,f,positiv,1,510.5539949913691,Renate,f,fürsorglich,f
f,5,26,adjektiv,m,negativ,1,544.5379231159677,Frank,m,zickig,m
f,22,12,verb,m,neutral,1,496.31419635716156,Wolfgang,m,schminken,m
m,20,3,verb,m,positiv,1,495.20623431180866,Ulrich,m,reparieren,m
f,7,11,substantiv,m,neutral,1,572.1702059900053,Georg,m,Diät,m
f,18,19,substantiv,m,negativ,1,750.4414667218953,Friedrich,m,Küche,m
m,17,7,adjektiv,f,positiv,1,455.3589911565723,Sabine,f,mutig,f
f,27,18,substantiv,f,negativ,1,454.39406405057525,Katharina,f,Mode,f
f,6,29,definition,f,NA,1,484.68338853126625,Eva,f,Schwester,f
f,28,18,substantiv,m,negativ,1,448.41425376671395,Florian,m,Mode,m
m,11,27,definition,f,NA,1,478.7357052364314,Karin,f,Mann,f
m,24,26,adjektiv,f,negativ,1,501.1078223633376,Hanna,f,brutal,f
m,11,4,verb,m,positiv,1,624.9503777708014,Jens,m,bauen,m
m,17,28,definition,m,NA,1,463.1591445286176,Peter,m,Vater,m
f,5,9,substantiv,f,neutral,1,466.0813036289255,Erna,f,Haushalt,f
m,15,18,substantiv,m,negativ,1,547.1089202683288,Markus,m,Bierbauch,m
f,18,10,substantiv,f,neutral,1,507.56422953236324,Sandra,f,Tratsch,f
f,26,3,verb,m,positiv,1,642.2598402878066,Hubert,m,tanzen,m
m,28,22,verb,f,negativ,1,515.5225035587137,Carolin,f,fluchen,f
f,25,16,adjektiv,m,neutral,0,522.1035075683176,Kurt,m,emotional,f
f,10,28,definition,f,NA,1,997.4625266622752,Daniela,f,Mutter,f
f,27,7,adjektiv,m,positiv,1,652.7217844723054,Stefan,m,fürsorglich,m
m,27,21,verb,m,negativ,1,576.7422954595531,Stefan,m,saufen,m
m,3,8,adjektiv,m,positiv,1,602.7145908210514,Dieter,m,stark,m
m,20,13,verb,f,neutral,1,448.68970777042705,Susanne,f,rasieren,f
