PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
m,18,9,substantiv,town,neutral,0,1159.2646551447103,Weimar,town,Skat,"['m', 'f']"
f,2,15,adjektiv,town,neutral,1,641.6105957600564,Bochum,town,sensibel,town
m,2,23,verb,m,negativ,1,695.0902977892497,Bernhard,m,boxen,"['m', 'f']"
f,3,21,verb,town,negativ,1,543.9358912934722,Bonn,town,spülen,town
m,5,21,verb,m,negativ,1,569.3215199138422,Frank,m,saufen,"['m', 'f']"
f,1,8,adjektiv,town,positiv,1,586.1027029971808,Dortmund,town,zärtlich,town
m,9,14,verb,m,neutral,1,590.7898908939444,Helmut,m,rechnen,"['m', 'f']"
f,28,12,verb,m,neutral,1,736.1469125266069,Florian,m,schminken,"['m', 'f']"
f,8,3,verb,town,positiv,1,673.6459522090001,Gladbach,town,tanzen,town
m,23,11,substantiv,m,neutral,1,546.7524503812626,Hannes,m,Auto,"['m', 'f']"
m,2,12,verb,town,neutral,1,540.8137067699954,Göttingen,town,kämpfen,town
m,20,22,verb,town,negativ,1,765.8280591527671,Aachen,town,fluchen,town
f,11,6,adjektiv,town,positiv,1,604.4796196164555,Kassel,town,einfühlsam,town
f,15,16,adjektiv,m,neutral,1,569.4338246900088,Markus,m,emotional,"['m', 'f']"
f,1,5,verb,f,positiv,1,758.0016454605243,Angelika,f,backen,"['m', 'f']"
f,1,20,substantiv,town,negativ,1,905.6673404022035,Essen,town,Handtasche,town
f,4,5,verb,m,positiv,1,814.2171700593224,Daniel,m,backen,"['m', 'f']"
m,28,10,substantiv,f,neutral,1,745.0544692132723,Carolin,f,Stammtisch,"['m', 'f']"
m,21,9,substantiv,f,neutral,1,592.2719228281892,Tanja,f,Skat,"['m', 'f']"
f,7,9,substantiv,m,neutral,1,589.5693447072006,Georg,m,Haushalt,"['m', 'f']"
m,30,16,adjektiv,f,neutral,1,620.8208026439195,Franziska,f,sachlich,"['m', 'f']"
f,29,30,definition,f,NA,1,589.1829827533854,Anna,f,Königin,"['m', 'f']"
f,19,9,substantiv,f,neutral,1,531.4063658928774,Silke,f,Haushalt,"['m', 'f']"
m,29,12,verb,town,neutral,1,709.5178297800544,Konstanz,town,kämpfen,town
m,6,2,substantiv,town,positiv,1,546.2222153932998,Berlin,town,Muskeln,town
m,5,14,verb,f,neutral,1,555.9994356824802,Erna,f,rechnen,"['m', 'f']"
m,15,2,substantiv,town,positiv,1,725.5293619719794,Fulda,town,Muskeln,town
m,9,29,definition,town,NA,1,616.1313798262142,Frankfurt,town,Bruder,town
f,18,24,adjektiv,f,negativ,1,490.7531543813377,Sandra,f,geschwätzig,"['m', 'f']"
m,24,25,adjektiv,town,negativ,1,623.598529980768,Dresden,town,grob,town
m,22,28,definition,town,NA,1,529.4924354911075,Erfurt,town,Vater,town
m,8,0,substantiv,m,positiv,1,516.5885608366523,Hans,m,Computer,"['m', 'f']"
m,3,13,verb,town,neutral,1,640.9074337660456,Bonn,town,rasieren,town
f,8,3,verb,m,positiv,1,584.9779790448224,Hans,m,tanzen,"['m', 'f']"
f,24,1,substantiv,f,positiv,1,605.3034673401214,Hanna,f,Blumen,"['m', 'f']"
f,5,29,definition,m,NA,1,554.5174037482354,Frank,m,Schwester,"['m', 'f']"
f,15,11,substantiv,f,neutral,1,564.2742303840294,Petra,f,Diät,"['m', 'f']"
f,28,23,verb,f,negativ,1,530.7166134243175,Carolin,f,bügeln,"['m', 'f']"
f,9,13,verb,f,neutral,1,533.4895915542575,Julia,f,kochen,"['m', 'f']"
m,22,21,verb,town,negativ,1,633.470175678724,Lübeck,town,saufen,town
