PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
m,24,1,substantiv,town,positiv,1,3462.3584841087904,Bremen,town,Sport,town
m,1,1,substantiv,town,positiv,0,1850.172298434245,Suhl,town,Sport,"['m', 'f']"
m,0,24,adjektiv,town,negativ,1,720.2881930525109,Regensburg,town,aggressiv,town
f,15,13,verb,town,neutral,1,1154.2701656217105,Flensburg,town,kochen,town
m,10,10,substantiv,m,neutral,1,1183.4473375806738,Horst,m,Stammtisch,"['m', 'f']"
f,4,17,adjektiv,m,neutral,1,875.9381429758832,Daniel,m,häuslich,"['m', 'f']"
f,14,13,verb,f,neutral,1,683.7134328525281,Monika,f,kochen,"['m', 'f']"
f,19,9,substantiv,town,neutral,1,825.8963080502326,Fulda,town,Haushalt,town
m,14,23,verb,town,negativ,1,682.0925564561549,Augsburg,town,boxen,town
m,3,22,verb,f,negativ,1,871.1660280841897,Birgit,f,fluchen,"['m', 'f']"
f,3,4,verb,town,positiv,1,913.3040651813644,Gera,town,pflegen,town
m,20,21,verb,town,negativ,1,856.6178103637867,Mainz,town,saufen,town
f,23,16,adjektiv,m,neutral,1,719.8722183961763,Hannes,m,emotional,"['m', 'f']"
f,19,22,verb,f,negativ,1,950.73005088625,Silke,f,putzen,"['m', 'f']"
f,9,24,adjektiv,town,negativ,1,685.7988934348214,Rudolstadt,town,geschwätzig,town
m,3,20,substantiv,town,negativ,1,702.9753781557702,Gera,town,Schweiss,town
f,14,2,substantiv,m,positiv,1,649.0833332168222,Manfred,m,Familie,"['m', 'f']"
m,2,1,substantiv,m,positiv,1,718.341856297684,Bernhard,m,Sport,"['m', 'f']"
f,27,6,adjektiv,town,positiv,1,667.7817990835138,Würzburg,town,einfühlsam,town
m,17,25,adjektiv,town,negativ,1,665.8390940747267,Wolfsburg,town,grob,town
m,7,6,adjektiv,f,positiv,1,632.6144803319949,Helga,f,tapfer,"['m', 'f']"
m,17,23,verb,m,negativ,1,807.6057152516114,Peter,m,boxen,"['m', 'f']"
f,21,26,adjektiv,town,negativ,1,719.2833167341632,Erfurt,town,zickig,town
m,14,16,adjektiv,town,neutral,1,684.6903726591336,Mannheim,town,sachlich,town
m,21,16,adjektiv,f,neutral,1,592.3177387071519,Tanja,f,sachlich,"['m', 'f']"
f,30,9,substantiv,m,neutral,1,678.6331782391244,Alexander,m,Haushalt,"['m', 'f']"
f,3,21,verb,f,negativ,1,1148.9259109744125,Birgit,f,spülen,"['m', 'f']"
m,19,21,verb,m,negativ,1,600.0385523857403,Thomas,m,saufen,"['m', 'f']"
f,20,22,verb,m,negativ,1,545.7573518419849,Ulrich,m,putzen,"['m', 'f']"
f,12,7,adjektiv,f,positiv,1,539.8778336352734,Katja,f,fürsorglich,"['m', 'f']"
m,18,12,verb,m,neutral,1,468.01227530295364,Friedrich,m,kämpfen,"['m', 'f']"
f,25,9,substantiv,f,neutral,1,484.49286152299464,Linda,f,Haushalt,"['m', 'f']"
f,12,4,verb,m,positiv,1,539.1866843410753,Jürgen,m,pflegen,"['m', 'f']"
f,24,18,substantiv,town,negativ,1,514.1754049745941,Bremen,town,Mode,town
m,9,28,definition,town,NA,1,685.2706140025475,Rudolstadt,town,Vater,town
f,13,23,verb,town,negativ,1,686.8696999199528,Minden,town,bügeln,town
f,11,30,definition,town,NA,1,516.5234687651719,Nürnberg,town,Königin,town
m,7,9,substantiv,town,neutral,1,593.900062717239,Koblenz,town,Skat,town
m,28,7,adjektiv,town,positiv,1,555.2214038380043,Stuttgart,town,mutig,town
f,6,8,adjektiv,f,positiv,1,1299.3612316649887,Eva,f,zärtlich,"['m', 'f']"
f,29,20,substantiv,town,negativ,1,651.9848192997415,Karlsruhe,town,Handtasche,town
f,2,5,verb,town,positiv,1,693.3861705883828,Passau,town,backen,town
f,6,25,adjektiv,m,negativ,1,667.2043513913195,Fritz,m,hysterisch,"['m', 'f']"
m,28,19,substantiv,town,negativ,1,665.2395765386245,Rostock,town,Glatze,town
f,0,11,substantiv,f,neutral,1,663.2686556531553,Annette,f,Diät,"['m', 'f']"
m,30,22,verb,m,negativ,1,579.6652926560455,Alexander,m,fluchen,"['m', 'f']"
m,12,7,adjektiv,town,positiv,1,599.9826793627108,Paderborn,town,mutig,town
m,26,14,verb,town,neutral,1,623.8250950891597,Kiel,town,rechnen,town
f,8,21,verb,town,negativ,1,607.8166359134229,Cottbus,town,spülen,town
f,11,28,definition,f,NA,1,541.3852877950376,Karin,f,Mutter,"['m', 'f']"
m,16,27,definition,town,NA,1,727.2703653675308,Münster,town,Mann,town
f,27,22,verb,town,negativ,1,641.414202083979,Bochum,town,putzen,town
m,15,6,adjektiv,town,positiv,1,538.7419350781784,Göttingen,town,tapfer,town
f,1,25,adjektiv,town,negativ,1,623.0733235647676,Hamburg,town,hysterisch,town
m,28,17,adjektiv,m,neutral,1,497.66911716460527,Florian,m,groß,"['m', 'f']"
m,22,24,adjektiv,town,negativ,1,1477.7738511461394,Potsdam,town,aggressiv,town
m,30,10,substantiv,town,neutral,1,961.2045665021469,Weimar,town,Stammtisch,town
m,0,24,adjektiv,m,negativ,0,637.3259729934944,Achim,m,aggressiv,town
f,17,19,substantiv,f,negativ,1,609.2184900599023,Sabine,f,Küche,"['m', 'f']"
m,11,2,substantiv,town,positiv,1,777.1663717035153,Nürnberg,town,Muskeln,town
f,2,2,substantiv,f,positiv,1,572.4635393603421,Anja,f,Familie,"['m', 'f']"
f,28,21,verb,town,negativ,1,761.1567950675635,Rostock,town,spülen,town
m,7,26,adjektiv,town,negativ,1,1243.9321198644393,Ulm,town,brutal,town
m,18,17,adjektiv,town,neutral,1,532.1427723356464,Essen,town,groß,town
f,8,6,adjektiv,f,positiv,1,835.301414006608,Heike,f,einfühlsam,"['m', 'f']"
f,24,24,adjektiv,m,negativ,1,976.2355271409433,Ingo,m,geschwätzig,"['m', 'f']"
f,16,28,definition,m,NA,0,499.6199237612018,Norbert,m,Mutter,town
