PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
m,16,12,verb,m,neutral,1,735.861960109446,Norbert,m,kämpfen,"['m', 'f']"
m,19,1,substantiv,town,positiv,1,600.9967747297651,Bottrop,town,Sport,town
m,24,3,verb,m,positiv,1,548.5057458420215,Ingo,m,reparieren,"['m', 'f']"
m,20,8,adjektiv,f,positiv,1,586.1426522086504,Susanne,f,stark,"['m', 'f']"
f,10,30,definition,town,NA,1,592.3515418859324,Augsburg,town,Königin,town
m,6,12,verb,town,neutral,1,614.212700217422,Wuppertal,town,kämpfen,town
m,14,20,substantiv,town,negativ,1,581.266054763887,Bochum,town,Schweiss,town
m,8,3,verb,f,positiv,1,536.7841443536463,Heike,f,reparieren,"['m', 'f']"
m,27,10,substantiv,town,neutral,1,664.3185097548212,Koblenz,town,Stammtisch,town
f,7,21,verb,m,negativ,1,756.2050484069687,Georg,m,spülen,"['m', 'f']"
f,13,7,adjektiv,town,positiv,1,597.7100441537004,Halle,town,fürsorglich,town
f,11,10,substantiv,f,neutral,1,514.025944638206,Karin,f,Tratsch,"['m', 'f']"
m,1,23,verb,town,negativ,1,571.3583709660952,Stuttgart,town,boxen,town
m,22,5,verb,m,positiv,0,585.4755283143049,Wolfgang,m,beschützen,town
f,14,20,substantiv,m,negativ,1,681.5807595658043,Manfred,m,Handtasche,"['m', 'f']"
m,21,19,substantiv,f,negativ,1,609.3078868962039,Tanja,f,Glatze,"['m', 'f']"
f,16,20,substantiv,f,negativ,1,666.2774179399094,Renate,f,Handtasche,"['m', 'f']"
m,17,15,adjektiv,m,neutral,1,664.4070684960752,Peter,m,dominant,"['m', 'f']"
m,5,2,substantiv,town,positiv,1,584.4186900849309,Duisburg,town,Muskeln,town
f,2,22,verb,m,negativ,1,743.0131483191644,Bernhard,m,putzen,"['m', 'f']"
f,27,24,adjektiv,town,negativ,1,549.423739609324,Koblenz,town,geschwätzig,town
