Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,84.9969606162,21,Anglistik/Amerikanistik,"{'s': 'm', 'l': 'f'}{'s': 'town', 'l': ['m', 'f']}",weiblich,272
