PrimeGender,TargetID,PrimeID,PrimeWordtype,TargetGender,PrimeValence,Accuracy,RT,TargetWord,RequiredResponse,PrimeWord,Response
f,1,24,adjektiv,town,negativ,1,899.0740443268805,Freiburg,town,geschwätzig,town
f,12,6,adjektiv,town,positiv,1,1504.560495817259,Essen,town,einfühlsam,town
m,0,9,substantiv,town,neutral,1,514.236585935123,Potsdam,town,Skat,town
m,8,0,substantiv,f,positiv,1,507.9913787926671,Heike,f,Computer,"['m', 'f']"
m,25,6,adjektiv,town,positiv,1,685.7357569188025,Ahlen,town,tapfer,town
f,9,19,substantiv,m,negativ,1,934.9895028558421,Helmut,m,Küche,"['m', 'f']"
m,0,24,adjektiv,f,negativ,0,505.1762165303444,Annette,f,aggressiv,town
m,3,7,adjektiv,f,positiv,1,1266.9353227856845,Birgit,f,mutig,"['m', 'f']"
m,30,3,verb,m,positiv,1,635.696156913582,Alexander,m,reparieren,"['m', 'f']"
f,3,2,substantiv,m,positiv,1,1211.9998491430124,Dieter,m,Familie,"['m', 'f']"
f,20,30,definition,m,NA,1,587.807947658348,Ulrich,m,Königin,"['m', 'f']"
f,0,6,adjektiv,town,positiv,1,627.2394955226446,Potsdam,town,einfühlsam,town
m,11,28,definition,town,NA,1,1231.3162706432195,Lübeck,town,Vater,town
f,5,8,adjektiv,f,positiv,1,675.2408476495475,Erna,f,zärtlich,"['m', 'f']"
m,8,12,verb,town,neutral,1,1080.4026768764743,Würzburg,town,kämpfen,town
m,7,18,substantiv,town,negativ,1,629.4065307179153,Kassel,town,Bierbauch,town
f,8,22,verb,m,negativ,1,593.4776626636449,Hans,m,putzen,"['m', 'f']"
f,1,5,verb,town,positiv,1,704.870870459672,Göttingen,town,backen,town
m,14,15,adjektiv,m,neutral,1,586.6365697320362,Manfred,m,dominant,"['m', 'f']"
m,8,29,definition,m,NA,1,865.9843639343308,Hans,m,Bruder,"['m', 'f']"
f,11,26,adjektiv,town,negativ,1,642.7850467030112,Magdeburg,town,zickig,town
m,23,25,adjektiv,town,negativ,1,459.1013662352452,Berlin,town,grob,town
f,27,26,adjektiv,f,negativ,1,547.9215933869455,Katharina,f,zickig,"['m', 'f']"
f,8,9,substantiv,f,neutral,1,842.3545450609708,Heike,f,Haushalt,"['m', 'f']"
f,16,30,definition,town,NA,1,578.6780163398362,Erfurt,town,Königin,town
f,15,3,verb,town,positiv,1,493.81527540526804,Marburg,town,tanzen,town
m,20,27,definition,town,NA,1,627.3409050590999,Suhl,town,Mann,town
f,13,0,substantiv,town,positiv,1,503.4516956761763,Duisburg,town,Ballett,town
f,27,7,adjektiv,town,positiv,1,508.93367732487604,Mainz,town,fürsorglich,town
m,4,23,verb,f,negativ,1,438.6767033238357,Claudia,f,boxen,"['m', 'f']"
m,2,1,substantiv,town,positiv,1,567.0231831140882,Bonn,town,Sport,town
m,9,8,adjektiv,town,positiv,1,461.9556396137341,Düsseldorf,town,stark,town
m,10,17,adjektiv,town,neutral,1,638.7571604773257,Karlsruhe,town,groß,town
m,22,21,verb,town,negativ,1,471.07607251791705,Rostock,town,saufen,town
f,30,13,verb,f,neutral,1,612.1152269352024,Franziska,f,kochen,"['m', 'f']"
m,3,26,adjektiv,town,negativ,1,811.9660459637998,Bottrop,town,brutal,town
m,30,29,definition,f,NA,1,539.8230780729136,Franziska,f,Bruder,"['m', 'f']"
m,8,28,definition,town,NA,1,842.25816409662,Mannheim,town,Vater,town
m,10,20,substantiv,m,negativ,1,674.575399945752,Horst,m,Schweiss,"['m', 'f']"
f,28,15,adjektiv,f,neutral,1,727.6064416009831,Carolin,f,sensibel,"['m', 'f']"
m,1,30,definition,town,NA,1,613.5779826768157,Freiburg,town,König,town
m,28,7,adjektiv,m,positiv,1,741.4202084341923,Florian,m,mutig,"['m', 'f']"
f,6,5,verb,f,positiv,1,643.8779230320506,Eva,f,backen,"['m', 'f']"
f,6,29,definition,town,NA,1,764.1937732309998,Dresden,town,Schwester,town
m,11,29,definition,town,NA,1,1659.0700773422213,Magdeburg,town,Bruder,town
f,3,30,definition,town,NA,1,547.813758452321,Bottrop,town,Königin,town
m,5,24,adjektiv,town,negativ,1,458.2696962884256,Wiesbaden,town,aggressiv,town
m,16,21,verb,town,negativ,1,587.0665126435597,Erfurt,town,saufen,town
m,27,15,adjektiv,town,neutral,1,482.4557311053468,Bremen,town,dominant,town
m,9,8,adjektiv,town,positiv,1,451.7565780010955,Paderborn,town,stark,town
m,26,0,substantiv,town,positiv,1,920.3256279779453,Hamburg,town,Computer,town
f,28,24,adjektiv,m,negativ,1,686.2534204769872,Florian,m,geschwätzig,"['m', 'f']"
m,19,5,verb,f,positiv,0,567.5193355577903,Silke,f,beschützen,town
m,30,11,substantiv,town,neutral,1,854.4574799307156,Gera,town,Auto,town
f,10,19,substantiv,town,negativ,1,562.9575825978463,Krefeld,town,Küche,town
m,5,20,substantiv,f,negativ,1,497.90015211419814,Erna,f,Schweiss,"['m', 'f']"
m,29,9,substantiv,m,neutral,1,823.389844239955,Thorsten,m,Skat,"['m', 'f']"
m,12,6,adjektiv,f,positiv,1,771.4969360631585,Katja,f,tapfer,"['m', 'f']"
m,0,16,adjektiv,town,neutral,1,554.4042608767086,Leipzig,town,sachlich,town
m,25,24,adjektiv,town,negativ,1,605.0704768340438,Minden,town,aggressiv,town
m,6,25,adjektiv,m,negativ,1,1320.690758182991,Fritz,m,grob,"['m', 'f']"
m,17,19,substantiv,town,negativ,1,982.6170644591912,Münster,town,Glatze,town
f,15,25,adjektiv,town,negativ,1,721.4249297048809,Braunschweig,town,hysterisch,town
m,27,10,substantiv,town,neutral,1,807.3953533198619,Mainz,town,Stammtisch,town
