Exp2,Exp1,Refresh,Alter,Fachrichtung,ResponseKeys,Geschlecht,ID
Semantic Priming,Response Priming,85.0052363232,67,Phys.,"{'s': 'm', 'l': 'f'}{'s': 'town', 'l': ['m', 'f']}",maennlich,232
