RT,TargetWord,TargetGender,RequiredResponse,PrimeWord,Response,Accuracy
1060.2914616243027,Sven,m,m,aktiv,m,1
501.0444064818387,Sebastian,m,m,Korb,m,1
338.55727473741126,Anke,f,f,Schiff,f,1
300.7594540646892,Johanna,f,f,Papier,f,1
594.242284983153,Petra,f,f,lesen,f,1
409.6408901131383,Felix,m,m,gehen,m,1
285.2560870166485,Norbert,m,m,Haus,f,0
516.9101100838134,Anne,f,f,stark,f,1
