RT,TargetWord,TargetGender,RequiredResponse,PrimeWord,Response,Accuracy
910.2536774925056,Anne,f,f,stark,f,1
792.4509958667159,Anke,f,f,Schiff,f,1
552.2925399736778,Johanna,f,f,Papier,f,1
499.42129516455225,Sebastian,m,m,Korb,m,1
521.3958757328783,Felix,m,m,gehen,m,1
543.7858722267492,Norbert,m,m,Haus,m,1
566.7421418086178,Petra,f,f,lesen,f,1
454.1049211561585,Sven,m,m,aktiv,m,1
